match_id,match_seq_num,radiant_win,start_time,duration,avg_mmr,num_mmr,lobby_type,game_mode,avg_rank_tier,num_rank_tier,cluster,radiant_team,dire_team
3919546407,3400894779,True,1527519204,1586,5142,6,7,22,75,8,183,"35,69,91,10,3","59,111,25,58,37"
3919548104,3400892126,False,1527519221,1252,6000,6,7,3,75,9,224,"21,60,84,47,70","3,12,15,69,52"
3919554909,3400919066,True,1527519449,2157,5099,5,7,22,75,8,133,"27,14,41,102,39","87,8,25,32,21"
3919556107,3400922402,False,1527519479,2267,5210,6,7,22,75,8,133,"45,27,18,38,64","68,93,101,29,35"
3919558305,3400920128,False,1527519542,2100,5698,5,7,22,75,8,135,"21,40,16,54,37","72,92,5,101,22"
3919559609,3400931639,False,1527519575,2474,5847,8,7,22,75,10,136,"63,100,82,68,114","60,74,41,37,14"
3919565303,3400933458,True,1527519737,2169,5597,9,7,22,75,9,121,"67,76,27,60,14","73,84,2,26,35"
3919568005,3400925094,True,1527519826,1880,6770,8,7,3,75,9,224,"2,52,12,21,43","98,91,106,60,64"
3919571604,3400954850,False,1527519923,2818,5814,8,7,22,75,8,152,"2,39,62,41,101","23,22,114,21,91"
3919586500,3400981249,False,1527520396,3380,5437,8,7,22,75,8,137,"110,3,46,14,93","37,21,56,101,106"
3919598603,3400949765,True,1527520723,1883,5197,5,7,22,75,7,135,"23,16,27,97,41","55,14,93,11,3"
3919604001,3400971919,False,1527520876,2541,5614,9,7,22,75,9,121,"10,86,119,99,25","67,2,37,84,47"
3919607102,3400993306,True,1527520987,3184,5547,6,7,22,75,8,135,"92,101,114,100,2","48,21,99,119,23"
3919609607,3400959969,False,1527521059,1969,5864,5,7,22,75,6,122,"30,44,119,14,108","13,93,90,120,20"
3919614609,3400950027,False,1527521207,1324,5819,5,7,22,75,6,131,"25,3,93,85,108","120,91,21,32,12"
3919616604,3401012321,True,1527521260,3623,5493,9,7,22,75,10,134,"79,85,56,119,72","22,37,21,67,101"
3919618808,3400946435,False,1527521328,1192,5321,3,7,22,75,8,135,"56,51,71,15,2","6,101,49,69,87"
3919625406,3400992531,True,1527521510,2688,6447,8,7,22,75,9,133,"25,71,111,106,21","68,20,93,46,70"
3919639203,3400988499,False,1527521952,1942,6938,9,7,3,75,10,224,"15,64,74,91,7","47,96,77,87,69"
3919639709,3401000586,False,1527521969,2387,5854,8,7,22,75,8,152,"93,99,91,17,27","106,51,83,87,56"
3919646103,3400998188,False,1527522137,2215,5640,4,7,22,75,9,132,"104,83,30,48,47","37,95,46,40,84"
3919647905,3400996510,True,1527522202,2148,6122,9,7,3,75,9,224,"11,77,101,91,60","51,107,12,57,74"
3919652302,3401028695,True,1527522359,2987,6043,4,7,22,75,6,152,"12,74,84,27,97","67,86,104,101,11"
3919658903,3401008421,True,1527522574,2165,5758,8,7,3,75,9,224,"51,64,41,119,17","88,87,106,72,14"
3919669909,3400986334,False,1527522924,1010,6894,8,7,22,75,9,132,"91,30,95,2,11","6,110,46,53,37"
3919672705,3401037050,False,1527523008,2769,5681,7,7,22,75,9,137,"91,25,114,99,37","87,21,111,44,39"
3919676909,3401019398,True,1527523148,2070,5628,8,7,22,75,8,135,"37,21,51,1,60","70,55,100,27,16"
3919679901,3401020247,True,1527523229,1962,5444,5,7,22,75,6,156,"67,107,17,120,26","74,14,39,44,86"
3919682908,3401054026,True,1527523328,3100,5543,9,7,22,75,9,192,"91,93,64,2,22","83,72,119,26,47"
3919687106,3401037927,True,1527523485,2432,5364,6,7,22,75,8,136,"42,44,40,37,51","101,53,10,11,21"
3919700300,3401025199,True,1527523917,1469,6165,6,7,22,75,7,202,"35,20,59,29,100","93,36,97,16,86"
3919704109,3401041522,True,1527524048,1864,7228,6,7,22,75,6,154,"62,86,93,57,74","41,78,52,100,37"
3919716200,3401062360,False,1527524445,2335,6850,7,7,3,75,8,224,"32,27,101,12,36","26,21,17,60,92"
3919719301,3401055285,False,1527524543,2035,5550,6,7,22,75,8,131,"97,25,100,31,8","110,69,93,46,3"
3919720102,3401064877,True,1527524572,2380,6016,6,7,22,75,7,156,"83,93,50,39,119","106,75,41,26,69"
3919720702,3401068553,False,1527524586,2180,7103,9,7,3,75,10,224,"46,88,109,33,52","60,94,41,51,110"
3919729005,3401078270,False,1527524868,2633,5859,6,7,22,75,8,123,"6,17,21,60,37","26,91,44,78,99"
3919744805,3401078422,True,1527525410,2060,6295,6,7,22,75,7,122,"3,98,86,93,76","101,5,49,104,2"
3919755305,3401098279,True,1527525776,2522,5231,6,7,22,75,7,152,"93,52,39,106,62","16,11,104,101,8"
3919757209,3401079232,False,1527525829,1686,6154,10,7,22,75,10,135,"52,77,37,120,8","92,101,6,96,26"
3919757607,3401090908,True,1527525859,2103,5625,9,7,22,75,10,137,"20,4,84,120,12","44,56,14,21,75"
3919759401,3401106808,False,1527525910,2738,5229,5,7,22,75,8,152,"22,98,67,5,99","57,75,12,7,49"
3919760707,3401103378,True,1527525959,2534,5383,3,7,22,75,3,151,"38,30,114,34,71","62,104,39,90,10"
3919761509,3401093695,False,1527525993,2163,5942,7,7,22,75,8,138,"112,55,34,93,23","60,1,36,25,30"
3919762509,3401094814,True,1527526027,2089,5198,8,7,22,75,9,183,"22,119,42,34,99","46,100,70,26,69"
3919769101,3401097871,True,1527526253,1959,5250,4,7,22,75,5,122,"22,45,11,93,69","51,8,17,112,65"
3919780402,3401106310,False,1527526675,1843,6031,8,7,22,75,10,132,"103,84,69,41,74","21,2,85,42,101"
3919788200,3401125815,False,1527526957,2551,6232,6,7,22,75,6,138,"83,22,16,93,37","10,62,119,46,45"
3919798107,3401130793,True,1527527306,2357,6124,4,7,22,75,5,134,"26,68,102,11,48","110,72,103,38,37"
3919811202,3401135397,True,1527527799,1866,5516,4,7,22,75,5,122,"40,71,95,104,23","101,114,7,60,74"
3919811702,3401136777,False,1527527816,1927,6472,8,7,22,75,9,138,"17,110,84,114,33","60,41,2,25,87"
3919821405,3401135792,False,1527528181,1688,5756,7,7,22,75,8,123,"21,62,106,55,102","91,100,58,41,72"
3919832204,3401139714,True,1527528571,1330,6874,8,7,22,75,9,131,"22,56,96,64,91","107,69,25,67,79"
3919832304,3401151369,False,1527528594,2032,5442,9,7,22,75,9,138,"14,77,34,58,68","20,38,31,17,93"
3919840906,3401176506,True,1527528892,2592,5990,9,7,22,75,9,122,"96,70,27,100,22","61,39,14,75,12"
3919844603,3401166373,True,1527529070,2143,6061,6,7,22,75,6,155,"26,96,39,21,8","48,65,106,52,100"
3919846507,3401182855,False,1527529140,2653,6083,9,7,22,75,10,137,"60,52,49,77,21","31,114,56,84,101"
3919847403,3401169737,False,1527529176,2203,4855,3,7,22,75,6,201,"60,95,91,47,68","64,2,100,21,4"
3919854007,3401184652,False,1527529429,2606,5281,6,7,22,75,7,155,"1,64,74,87,99","68,14,69,10,25"
3919859308,3401168813,True,1527529637,1719,5313,6,7,22,75,8,184,"14,101,120,17,8","23,27,22,21,93"
3919865602,3401175241,False,1527529881,1727,5909,4,7,22,75,5,121,"67,7,23,27,53","62,97,12,87,34"
3919865705,3401194953,True,1527529903,2622,6616,8,7,22,75,8,132,"11,90,79,78,44","37,21,93,100,33"
3919875703,3401206982,True,1527530285,2768,6406,9,7,22,75,9,132,"32,60,72,26,35","87,77,7,69,11"
3919886601,3401182734,False,1527530810,1225,5566,8,7,22,75,9,132,"56,39,27,14,69","11,42,112,91,2"
3919897108,3401236843,False,1527531205,3172,5084,6,7,22,75,6,153,"23,120,81,16,101","119,54,51,92,60"
3919897408,3401213324,False,1527531216,2205,5548,6,7,3,75,9,224,"92,100,93,21,119","43,41,2,62,52"
3919901901,3401237485,False,1527531360,3147,6625,7,7,22,75,8,136,"5,47,114,28,119","51,21,11,93,83"
3919906903,3401243214,False,1527531586,3229,5421,5,7,22,75,9,138,"25,32,41,16,37","28,22,2,67,101"
3919909000,3401224024,True,1527531667,2200,6005,5,7,22,75,7,121,"17,95,7,2,101","33,62,109,25,20"
3919910100,3401208470,True,1527531716,1434,5996,9,7,3,75,9,224,"119,8,39,25,16","112,51,4,48,84"
3919920106,3401220738,True,1527532130,1588,6008,6,7,22,75,7,153,"88,37,74,26,109","39,120,12,75,71"
3919925104,3401252018,False,1527532350,2870,5678,8,7,3,75,9,224,"60,72,88,86,74","48,23,7,101,57"
3919925309,3401239964,True,1527532360,2258,5611,6,7,22,75,8,153,"69,39,8,91,107","119,29,35,100,12"
3919927703,3401245759,False,1527532459,2523,6734,8,7,22,75,9,131,"2,77,91,75,23","51,37,20,17,21"
3919951806,3401259076,True,1527533493,2050,5999,6,7,22,75,7,122,"108,64,17,72,91","114,101,70,86,25"
3919956707,3401264694,False,1527533714,2096,5806,8,7,3,75,10,223,"7,99,114,64,52","49,12,21,74,5"
3919958405,3401271288,False,1527533792,2386,5126,7,7,3,75,9,227,"21,114,107,99,27","25,86,14,18,88"
3919962004,3401288854,False,1527533959,3093,5630,7,7,3,75,7,224,"111,21,48,37,29","69,102,68,41,25"
3919400107,3400797472,True,1527515195,2401,5814,7,7,22,75,8,123,"20,81,86,33,59","120,47,71,50,106"
3919401803,3400788054,True,1527515243,1925,7165,10,7,3,75,10,224,"104,88,78,68,76","60,64,50,8,43"
3919409503,3400851503,True,1527515444,3810,5288,7,7,3,75,8,224,"104,100,21,44,75","112,74,48,7,62"
3919428506,3400829656,False,1527515948,2642,5310,8,7,22,75,9,138,"106,37,72,84,85","22,78,48,86,3"
3919446107,3400813924,True,1527516401,1661,5906,9,7,3,75,10,224,"13,83,86,25,77","27,17,97,67,64"
3919453400,3400816515,True,1527516631,1565,5597,5,7,22,75,6,137,"107,98,22,3,54","29,106,16,61,26"
3919454402,3400799840,False,1527516629,974,5772,8,7,22,75,10,136,"114,42,99,34,90","91,78,93,84,44"
3919460104,3400824605,True,1527516799,1564,6665,7,7,22,75,9,131,"60,53,94,106,52","51,93,37,96,74"
3919464302,3400811045,False,1527516927,1090,6934,7,7,22,75,9,133,"98,83,30,76,49","91,47,84,38,93"
3919470903,3400862252,False,1527517110,2524,5636,9,7,22,75,9,135,"3,21,16,12,11","91,70,120,22,106"
3919478104,3400847990,True,1527517304,1803,6340,9,7,3,75,9,227,"114,52,26,92,85","64,48,2,76,91"
3919483503,3400897847,False,1527517447,3416,5541,8,7,22,75,9,135,"101,56,41,69,87","20,34,81,28,86"
3919485100,3400870984,False,1527517500,2450,5695,6,7,3,75,8,224,"16,35,86,25,43","98,52,26,72,21"
3919486408,3400826151,False,1527517523,781,5567,8,7,22,75,9,202,"26,25,67,38,14","119,103,74,4,97"
3919490502,3400891753,True,1527517644,2924,5570,6,7,22,75,7,135,"23,79,14,120,44","8,87,21,34,60"
3919491200,3400876441,True,1527517666,2299,5676,9,7,3,75,9,224,"41,39,99,119,64","57,48,79,23,60"
3919492706,3400840805,False,1527517711,1261,5186,8,7,3,75,10,227,"64,14,8,108,30","120,93,37,71,46"
3919498707,3400881815,True,1527517879,2095,5688,8,7,3,75,10,224,"22,44,29,27,7","26,25,104,71,54"
3919504405,3400887232,False,1527518038,2473,6329,7,7,3,75,8,171,"34,108,12,68,88","91,85,1,49,120"
3919507407,3400865368,True,1527518103,1681,5404,5,7,22,75,7,155,"39,4,89,27,104","16,48,23,79,100"
3919514607,3400892272,True,1527518319,2194,5819,5,7,22,75,5,155,"88,21,67,87,76","8,65,39,62,27"
3919520406,3400936372,True,1527518439,3683,5734,5,7,3,75,8,224,"35,60,12,86,23","14,25,38,41,20"
3919546407,3400894779,True,1527519204,1586,5142,6,7,22,75,8,183,"3,35,69,91,10","37,59,111,25,58"
3919548104,3400892126,False,1527519221,1252,6000,6,7,3,75,9,224,"60,84,47,70,21","12,15,69,52,3"
3919554909,3400919066,True,1527519449,2157,5099,5,7,22,75,8,133,"39,27,14,41,102","21,87,8,25,32"
3919556107,3400922402,False,1527519479,2267,5210,6,7,22,75,8,133,"38,64,27,18,45","29,35,93,101,68"
3919558305,3400920128,False,1527519542,2100,5698,5,7,22,75,8,135,"37,21,16,54,40","22,72,5,101,92"
3919559609,3400931639,False,1527519575,2474,5847,8,7,22,75,10,136,"100,63,114,68,82","74,60,14,37,41"
3919565303,3400933458,True,1527519737,2169,5597,9,7,22,75,9,121,"67,27,76,60,14","73,2,84,26,35"
3919568005,3400925094,True,1527519826,1880,6770,8,7,3,75,9,224,"12,2,43,21,52","106,98,64,60,91"
3919571604,3400954850,False,1527519923,2818,5814,8,7,22,75,8,152,"2,39,101,62,41","23,22,91,114,21"
3919586500,3400981249,False,1527520396,3380,5437,8,7,22,75,8,137,"93,110,3,46,14","106,37,21,56,101"
3919598603,3400949765,True,1527520723,1883,5197,5,7,22,75,7,135,"23,16,41,27,97","55,14,3,93,11"
3919604001,3400971919,False,1527520876,2541,5614,9,7,22,75,9,121,"119,86,10,25,99","37,2,67,47,84"
3919607102,3400993306,True,1527520987,3184,5547,6,7,22,75,8,135,"92,101,2,100,114","48,21,23,119,99"
3919609607,3400959969,False,1527521059,1969,5864,5,7,22,75,6,122,"30,108,14,119,44","13,20,120,90,93"
3919614609,3400950027,False,1527521207,1324,5819,5,7,22,75,6,131,"108,85,25,3,93","12,32,120,91,21"
3919616604,3401012321,True,1527521260,3623,5493,9,7,22,75,10,134,"72,85,56,119,79","101,37,21,67,22"
3919618808,3400946435,False,1527521328,1192,5321,3,7,22,75,8,135,"71,15,51,2,56","49,69,101,87,6"
3919625406,3400992531,True,1527521510,2688,6447,8,7,22,75,9,133,"21,25,71,111,106","70,68,20,93,46"
3919639203,3400988499,False,1527521952,1942,6938,9,7,3,75,10,224,"7,15,91,64,74","69,47,87,96,77"
3919639709,3401000586,False,1527521969,2387,5854,8,7,22,75,8,152,"27,17,91,99,93","56,87,83,51,106"
3919646103,3400998188,False,1527522137,2215,5640,4,7,22,75,9,132,"47,104,83,30,48","84,37,95,46,40"
3919647905,3400996510,True,1527522202,2148,6122,9,7,3,75,9,224,"91,77,11,101,60","57,107,51,12,74"
3919652302,3401028695,True,1527522359,2987,6043,4,7,22,75,6,152,"74,84,27,97,12","86,104,101,11,67"
3919658903,3401008421,True,1527522574,2165,5758,8,7,3,75,9,224,"64,17,119,41,51","87,14,72,106,88"
3919669909,3400986334,False,1527522924,1010,6894,8,7,22,75,9,132,"30,91,11,2,95","110,6,37,53,46"
3919672705,3401037050,False,1527523008,2769,5681,7,7,22,75,9,137,"91,25,114,99,37","87,21,111,44,39"
3919676909,3401019398,True,1527523148,2070,5628,8,7,22,75,8,135,"37,21,51,1,60","70,55,100,27,16"
3919679901,3401020247,True,1527523229,1962,5444,5,7,22,75,6,156,"107,67,26,120,17","14,74,86,44,39"
3919682908,3401054026,True,1527523328,3100,5543,9,7,22,75,9,192,"93,64,2,91,22","72,119,26,83,47"
3919687106,3401037927,True,1527523485,2432,5364,6,7,22,75,8,136,"44,37,51,42,40","53,11,21,101,10"
3919700300,3401025199,True,1527523917,1469,6165,6,7,22,75,7,202,"35,29,59,20,100","93,16,97,36,86"
3919704109,3401041522,True,1527524048,1864,7228,6,7,22,75,6,154,"62,57,86,93,74","41,100,78,52,37"
3919716200,3401062360,False,1527524445,2335,6850,7,7,3,75,8,224,"32,36,12,101,27","26,92,60,17,21"
3919719301,3401055285,False,1527524543,2035,5550,6,7,22,75,8,131,"97,100,31,8,25","110,93,46,3,69"
3919720102,3401064877,True,1527524572,2380,6016,6,7,22,75,7,156,"93,119,39,50,83","75,69,26,41,106"
3919720702,3401068553,False,1527524586,2180,7103,9,7,3,75,10,224,"109,46,88,33,52","41,60,94,51,110"
3919729005,3401078270,False,1527524868,2633,5859,6,7,22,75,8,123,"17,37,21,6,60","91,99,44,26,78"
3919744805,3401078422,True,1527525410,2060,6295,6,7,22,75,7,122,"86,98,93,76,3","49,5,104,2,101"
3919755305,3401098279,True,1527525776,2522,5231,6,7,22,75,7,152,"52,93,39,62,106","11,16,104,8,101"
3919757209,3401079232,False,1527525829,1686,6154,10,7,22,75,10,135,"8,77,37,52,120","26,101,6,92,96"
3919757607,3401090908,True,1527525859,2103,5625,9,7,22,75,10,137,"20,4,84,120,12","44,56,14,21,75"
3919759401,3401106808,False,1527525910,2738,5229,5,7,22,75,8,152,"5,22,98,67,99","7,57,75,12,49"
3919760707,3401103378,True,1527525959,2534,5383,3,7,22,75,3,151,"38,114,34,71,30","62,39,90,10,104"
3919761509,3401093695,False,1527525993,2163,5942,7,7,22,75,8,138,"55,34,112,93,23","1,36,60,25,30"
3919762509,3401094814,True,1527526027,2089,5198,8,7,22,75,9,183,"42,34,99,119,22","70,26,69,100,46"
3919769101,3401097871,True,1527526253,1959,5250,4,7,22,75,5,122,"22,69,93,11,45","51,65,112,17,8"
3919780402,3401106310,False,1527526675,1843,6031,8,7,22,75,10,132,"103,84,69,41,74","21,2,85,42,101"
3919788200,3401125815,False,1527526957,2551,6232,6,7,22,75,6,138,"93,83,22,16,37","46,10,62,119,45"
3919798107,3401130793,True,1527527306,2357,6124,4,7,22,75,5,134,"48,26,11,102,68","37,110,38,103,72"
3919811202,3401135397,True,1527527799,1866,5516,4,7,22,75,5,122,"71,104,95,23,40","114,60,7,74,101"
3919811702,3401136777,False,1527527816,1927,6472,8,7,22,75,9,138,"84,33,114,17,110","2,87,25,60,41"
3919821405,3401135792,False,1527528181,1688,5756,7,7,22,75,8,123,"21,102,62,55,106","91,72,100,41,58"
3919832204,3401139714,True,1527528571,1330,6874,8,7,22,75,9,131,"22,91,64,96,56","107,79,67,25,69"
3919832304,3401151369,False,1527528594,2032,5442,9,7,22,75,9,138,"34,68,58,14,77","31,93,17,20,38"
3919840906,3401176506,True,1527528892,2592,5990,9,7,22,75,9,122,"70,22,100,96,27","39,12,75,61,14"
3919844603,3401166373,True,1527529070,2143,6061,6,7,22,75,6,155,"21,8,26,96,39","52,100,48,65,106"
3919846507,3401182855,False,1527529140,2653,6083,9,7,22,75,10,137,"60,21,77,49,52","31,101,84,56,114"
3919847403,3401169737,False,1527529176,2203,4855,3,7,22,75,6,201,"68,91,95,47,60","4,100,2,21,64"
3919854007,3401184652,False,1527529429,2606,5281,6,7,22,75,7,155,"99,74,64,1,87","25,69,14,68,10"
3919859308,3401168813,True,1527529637,1719,5313,6,7,22,75,8,184,"17,101,120,8,14","21,27,22,93,23"
3919865602,3401175241,False,1527529881,1727,5909,4,7,22,75,5,121,"7,53,27,67,23","97,34,87,62,12"
3919865705,3401194953,True,1527529903,2622,6616,8,7,22,75,8,132,"11,44,78,79,90","37,33,100,93,21"
3919875703,3401206982,True,1527530285,2768,6406,9,7,22,75,9,132,"60,32,35,26,72","77,87,11,69,7"
3919886601,3401182734,False,1527530810,1225,5566,8,7,22,75,9,132,"56,69,14,27,39","11,2,91,112,42"
3919897108,3401236843,False,1527531205,3172,5084,6,7,22,75,6,153,"23,101,16,81,120","119,60,92,51,54"
3919897408,3401213324,False,1527531216,2205,5548,6,7,3,75,9,224,"119,100,93,21,92","52,41,2,62,43"
3919901901,3401237485,False,1527531360,3147,6625,7,7,22,75,8,136,"5,47,114,28,119","51,21,11,93,83"
3919906903,3401243214,False,1527531586,3229,5421,5,7,22,75,9,138,"25,32,41,16,37","28,22,2,67,101"
3919909000,3401224024,True,1527531667,2200,6005,5,7,22,75,7,121,"101,17,95,7,2","20,33,62,109,25"
3919910100,3401208470,True,1527531716,1434,5996,9,7,3,75,9,224,"39,25,16,119,8","4,48,84,112,51"
3919920106,3401220738,True,1527532130,1588,6008,6,7,22,75,7,153,"37,88,109,26,74","120,39,71,75,12"
3919925104,3401252018,False,1527532350,2870,5678,8,7,3,75,9,224,"60,86,88,72,74","48,101,7,23,57"
3919925309,3401239964,True,1527532360,2258,5611,6,7,22,75,8,153,"69,39,8,91,107","119,29,35,100,12"
3919927703,3401245759,False,1527532459,2523,6734,8,7,22,75,9,131,"2,77,91,75,23","51,37,20,17,21"
3919951806,3401259076,True,1527533493,2050,5999,6,7,22,75,7,122,"108,91,72,17,64","114,25,86,70,101"
3919956707,3401264694,False,1527533714,2096,5806,8,7,3,75,10,223,"114,52,7,99,64","21,5,49,12,74"
3919958405,3401271288,False,1527533792,2386,5126,7,7,3,75,9,227,"27,99,107,114,21","88,18,14,86,25"
3919962004,3401288854,False,1527533959,3093,5630,7,7,3,75,7,224,"111,37,48,21,29","69,41,68,102,25"
3919400107,3400797472,True,1527515195,2401,5814,7,7,22,75,8,123,"20,81,86,33,59","120,47,71,50,106"
3919401803,3400788054,True,1527515243,1925,7165,10,7,3,75,10,224,"68,104,76,88,78","8,60,43,64,50"
3919409503,3400851503,True,1527515444,3810,5288,7,7,3,75,8,224,"75,104,44,21,100","62,112,7,48,74"
3919428506,3400829656,False,1527515948,2642,5310,8,7,22,75,9,138,"106,85,84,72,37","22,3,86,48,78"
3919446107,3400813924,True,1527516401,1661,5906,9,7,3,75,10,224,"13,77,25,86,83","27,64,67,97,17"
3919453400,3400816515,True,1527516631,1565,5597,5,7,22,75,6,137,"22,98,107,54,3","16,106,29,26,61"
3919454402,3400799840,False,1527516629,974,5772,8,7,22,75,10,136,"34,99,42,114,90","84,93,78,91,44"
3919460104,3400824605,True,1527516799,1564,6665,7,7,22,75,9,131,"106,94,53,60,52","96,37,93,51,74"
3919464302,3400811045,False,1527516927,1090,6934,7,7,22,75,9,133,"98,49,76,30,83","91,93,38,84,47"
3919470903,3400862252,False,1527517110,2524,5636,9,7,22,75,9,135,"11,3,12,16,21","106,91,22,120,70"
3919478104,3400847990,True,1527517304,1803,6340,9,7,3,75,9,227,"114,52,26,92,85","64,48,2,76,91"
3919483503,3400897847,False,1527517447,3416,5541,8,7,22,75,9,135,"56,87,101,69,41","34,86,20,28,81"
3919485100,3400870984,False,1527517500,2450,5695,6,7,3,75,8,224,"86,25,43,16,35","26,72,21,98,52"
3919486408,3400826151,False,1527517523,781,5567,8,7,22,75,9,202,"14,26,25,67,38","97,119,103,74,4"
3919490502,3400891753,True,1527517644,2924,5570,6,7,22,75,7,135,"44,23,120,14,79","60,8,34,21,87"
3919491200,3400876441,True,1527517666,2299,5676,9,7,3,75,9,224,"41,64,119,99,39","57,60,23,79,48"
3919492706,3400840805,False,1527517711,1261,5186,8,7,3,75,10,227,"14,64,30,108,8","93,120,46,71,37"
3919498707,3400881815,True,1527517879,2095,5688,8,7,3,75,10,224,"44,22,7,27,29","25,26,54,71,104"
3919504405,3400887232,False,1527518038,2473,6329,7,7,3,75,8,171,"108,68,88,34,12","85,49,120,91,1"
3919507407,3400865368,True,1527518103,1681,5404,5,7,22,75,7,155,"39,4,89,27,104","16,48,23,79,100"
3919514607,3400892272,True,1527518319,2194,5819,5,7,22,75,5,155,"21,67,87,76,88","65,39,62,27,8"
3919520406,3400936372,True,1527518439,3683,5734,5,7,3,75,8,224,"86,23,60,35,12","41,20,25,14,38"
3919546407,3400894779,True,1527519204,1586,5142,6,7,22,75,8,183,"35,69,3,10,91","59,111,37,58,25"
3919548104,3400892126,False,1527519221,1252,6000,6,7,3,75,9,224,"60,21,70,47,84","12,3,52,69,15"
3919554909,3400919066,True,1527519449,2157,5099,5,7,22,75,8,133,"27,41,14,39,102","87,25,8,21,32"
3919556107,3400922402,False,1527519479,2267,5210,6,7,22,75,8,133,"38,27,64,18,45","29,93,35,101,68"
3919558305,3400920128,False,1527519542,2100,5698,5,7,22,75,8,135,"16,54,37,40,21","5,101,22,92,72"
3919559609,3400931639,False,1527519575,2474,5847,8,7,22,75,10,136,"82,100,68,114,63","41,74,37,14,60"
3919565303,3400933458,True,1527519737,2169,5597,9,7,22,75,9,121,"27,76,67,14,60","2,84,73,35,26"
3919568005,3400925094,True,1527519826,1880,6770,8,7,3,75,9,224,"52,12,21,43,2","91,106,60,64,98"
3919571604,3400954850,False,1527519923,2818,5814,8,7,22,75,8,152,"2,62,41,101,39","23,114,21,91,22"
3919586500,3400981249,False,1527520396,3380,5437,8,7,22,75,8,137,"3,93,14,46,110","21,106,101,56,37"
3919598603,3400949765,True,1527520723,1883,5197,5,7,22,75,7,135,"23,16,27,97,41","55,14,93,11,3"
3919604001,3400971919,False,1527520876,2541,5614,9,7,22,75,9,121,"10,86,119,99,25","67,2,37,84,47"
3919607102,3400993306,True,1527520987,3184,5547,6,7,22,75,8,135,"101,92,2,100,114","21,48,23,119,99"
3919609607,3400959969,False,1527521059,1969,5864,5,7,22,75,6,122,"108,30,44,119,14","20,13,93,90,120"
3919614609,3400950027,False,1527521207,1324,5819,5,7,22,75,6,131,"3,25,108,85,93","91,120,12,32,21"
3919616604,3401012321,True,1527521260,3623,5493,9,7,22,75,10,134,"85,79,72,119,56","37,22,101,67,21"
3919618808,3400946435,False,1527521328,1192,5321,3,7,22,75,8,135,"2,15,71,51,56","87,69,49,101,6"
3919625406,3400992531,True,1527521510,2688,6447,8,7,22,75,9,133,"21,106,111,71,25","70,46,93,20,68"
3919639203,3400988499,False,1527521952,1942,6938,9,7,3,75,10,224,"7,74,91,15,64","69,77,87,47,96"
3919639709,3401000586,False,1527521969,2387,5854,8,7,22,75,8,152,"91,93,99,27,17","83,106,51,56,87"
